"","acs_col","var_name","universe_col","pretty_name_count","pretty_name_proportion","acs_variable_name_to_interpolate_by_sum_boolean_mapping","year"
"625","B23001_157","females_62_64_unemployed","B23001_152","Total females 62 to 64 who are unemployed (count)","Percent of females 62 to 64 who are unemployed (Proportion of females ages 62 to 64)",TRUE,"2011"
"626","B23001_158","females_62_64_not_in_labor_force","B23001_152","Total females ages 62 to 64 who are not in the labor force (count)","Percent of females ages 62 to 64 who are not in the labor force (proportion of all women ages 62 to 64)",TRUE,"2011"
"627","B23001_159","females_65_69","B23001_088","Total females ages 65 to 69 (count)","Percent of females ages 65 to 69 (proportion of all females age 16 and older)",TRUE,"2011"
"628","B23001_162","females_65_69_unemployed","B23001_159","Total females 65 to 69 who are unemployed (count)","Percent of females 65 to 69 who are unemployed (Proportion of females ages 65 to 69)",TRUE,"2011"
"629","B23001_163","females_65_69_not_in_labor_force","B23001_159","Total females ages 65 to 69 who are not in the labor force (count)","Percent of females ages 65 to 69 who are not in the labor force (proportion of all females ages 65 to 69)",TRUE,"2011"
"630","B23001_164","females_70_74","B23001_088","Total females ages 70 to 74 (count)","Percent of females ages 70 to 74 (proportion of all female ages 16 and older)",TRUE,"2011"
"631","B23001_167","females_70_74_unemployed","B23001_167","Total females 70 to 74 who are unemployed (count)","Percent of females 70 to 74 who are unemployed (Proportion of females ages 70 to 74)",TRUE,"2011"
"632","B23001_168","females_70_74_not_in_labor_force","B23001_167","Total females ages 70 to 74 who are not in the labor force (count)","Percent of females ages 70 to 74 who are no in the labor force (proportion of all females ages 70 to 74)",TRUE,"2011"
"633","B23001_169","females_75_older","B23001_088","Total females age 75 and older (count)","Percent of females ages 75 and older (proportion of all females age 16 and older)",TRUE,"2011"
"634","B23001_172","females_75_unemployed","B23001_169","Females 75 and older who are unemployed (count)","Percent of females 75 and older who are unemployed (Proportion of all females 75 years and older",TRUE,"2011"
"635","B23001_173","females_75_not_in_labor_force","B23001_169","Total females 75 and older who are not in the labor force (count)","Percent of females 75 and older who are not in the labor force (proportion of all females ages 75 and older)",TRUE,"2011"
"636","B23025_001","age_16_plus_emp_determined","","Residents 16 years and older, employment status determined (count)","",TRUE,"2011"
"637","B23025_005","unemployed","B23025_001","Residents 16 and older who are unemployed (count)","Percent of residents 16 and older who are unemployed (proportion of all residents 16 and over)",TRUE,"2011"
"638","B25001_001","housing_units","","Housing units (count)","",TRUE,"2011"
"639","B25002_001","total_housing_units_occ","","Housing units (count)","",TRUE,"2011"
"640","B25002_003","vacant_units","B25002_001","Housing units that are vacant","Percent of housing units that are vacant (proportion of all housing units)",TRUE,"2011"
"641","B25003_001","occupied_units","B25002_001","Housing units that are occupied (count)","Percent of housing units that are occupied (Proportion of all housing units)",TRUE,"2011"
"642","B25003_002","owner_occupied_units","B25003_001","Housing units that are owner-occupied (count)","Percent of housing units that are owner-occupied (proportion of all occupied housing units)",TRUE,"2011"
"643","B25014_001","total_occupied_housing_units_room","","Occupied housing units, rooms determined (count)","",TRUE,"2011"
"644","B25014_002","total_owner_occ_housing_units_rooms","B25014_001","Owner occupied housing unit, rooms determined (count)","Percent of owner occupied housing, rooms determined (proportion of all occupied housing, rooms determined)",TRUE,"2011"
"645","B25014_005","owner_1.01_to_1.5_per_room","B25014_002","Owner-occupied households with 1.01 to 1.5 people per room (count)","Percent of owner-occupied households with 1.01 to 1.5 people per room (proportion of all owner-occupied housing that is currently occuped)",TRUE,"2011"
"646","B25014_006","owner_1.51_to_2.0_per_room","B25014_002","Owner-occupied households with 1.51 to 2.0 people per room (count)","Percent of owner-occupied households with 1.51 to 2.0 people per room (proportion of owner-occupied housing)",TRUE,"2011"
"647","B25014_007","owner_2.01_or_more_per_room","B25014_002","Owner occupied households with 2.01 or more people per room (count)","Percent of owner occupied households with 2.01 or more people per room (proportion of all owner-occupied housing)",TRUE,"2011"
"648","B25014_008","total_renter_occ_units_rooms","","Total renter occupied units, rooms determined (count)","",TRUE,"2011"
"649","B25014_011","renter_1.01_to_1.5_per_room","B25014_008","Renter-occuped households with 1.01 to 1.5 people per room (count)","Percent of renter-occuped households with 1.01 to 1.5 people per room (Proportion of all renter-occupied housing)",TRUE,"2011"
"650","B25014_012","renter_1.51_to_2.0_per_room","B25014_008","Renter-occupied households with 1.51 to 2.0 people per room (count)","Percent of renter-occupied households with 1.51 to 2.0 people per room (proportion of all renter-occupied housing)",TRUE,"2011"
"651","B25014_013","renter_2.01_or_more_per_room","B25014_008","Renter-occupied ouseholds with 2.01 or more people per room (count)","Renter-occupied households with 2.01 or more people per room (proportion of all renter-occupied housing)",TRUE,"2011"
"652","B25016_001","total_occupied_housing_units_plumb","","Occupied housing units, plumbing determined (count)","",TRUE,"2011"
"653","B25016_007","no_comp_plumb_owner","B25016_001","Owner-occupied households without complete plumbing (count)","Percent of owner-occupied households without complete plumbing  (proportion of all households)",TRUE,"2011"
"654","B25016_016","no_comp_plumb_renter","B25016_001","Renter-occupied households without complete plumbing (count)","Percent of renter-occupied households without complete plumbing (proportion of all households)",TRUE,"2011"
"655","B25024_001","total_housing_units_count_in_structure","","Housing units, units in strutcure determined (count)","",TRUE,"2011"
"656","B25024_007","units_10_to_19","B25024_001","Total housing structures with 10 to 19 units (count)","Percent of total housing structures with 10 to 19 units (proportion of all housing strutcures)",TRUE,"2011"
"657","B25024_008","units_20_to_49","B25024_001","Total housing structures with 20 to 49 units (count)","Percent of total housing structures with 20 to 49 units (proportion of all housing strutcures)",TRUE,"2011"
"658","B25024_009","units_50_ormore","B25024_001","Total housing structures with 50 or more units (count)","Percent of total housing sof tructures with 50 or more units (proportion of all housing strutcures)",TRUE,"2011"
"659","B25024_010","mobile_homes","B25024_001","Total mobile homes (count)","Percent of mobile homes (proportion of all housing structures)",TRUE,"2011"
"660","B25038_002","owner_occ_tenure","","Owner occupied housing, tenure determined","",TRUE,"2011"
"661","B25038_007","owner_occ_moved_in_1999_to_1990","B25038_002","Owner occupied households who moved in 1990 to 1999 (count)","Percent of owner occupied households who moved in 1990 to 1999 (proportion of all owner occupied housing)",TRUE,"2011"
"662","B25038_008","owner_occ_moved_in_1989_earlier","B25038_002","Owner occupied households who moved in 1989 or earlier (count)","Percent of owner occupied households who moved in 1989 or earlier (proportion of all owner occupied housing)",TRUE,"2011"
"663","B25038_009","renter_occ_tenure","","Renter occupied households, tenure determined","",TRUE,"2011"
"664","B25038_014","renter_occ_moved_in_1999_to_1990","B25038_009","Renter occupied households who moved in 1990 to 1999 (count)","Percent of renter occupied households who moved in 1990 to 1999 (proportion of all renter occupied housing",TRUE,"2011"
"665","B25038_015","renter_occ_moved_in_1989_earlier","B25038_009","Renter occupied households who moved in 1989 or earlier (count)","Percent of renter occupied households who moved in 1989 or earlier (proportion of all renter ocuppied households)",TRUE,"2011"
"666","B25043_001","total_occupied_housing_units_tele","","Occupied housing units, telephone determined (count)","",TRUE,"2011"
"667","B25043_002","total_owner_occupied_housing_tele","B25043_001","Owner occupied housing units, telephone determined (count)","Percent of owner occupied housing units, telephone determined (proportion of all occupied housing units, tenure determined)",TRUE,"2011"
"668","B25043_007","no_phone_owner","B25043_002","Owner occupied households without a telephone (count)","Percent of households without a telephone (proportion of all households)",TRUE,"2011"
"669","B25043_011","renter_occupied_telephone_determined","B25003_001","Renter-occupied households (count)","Percent of housing units that are renter-occupied (percent of all housing units)",TRUE,"2011"
"670","B25043_016","no_phone_renter","B25043_011","Renter occupied households without a telephone (count)","Percent of renter occupied households without a telephone (proportion of all households)",TRUE,"2011"
"671","B25044_001","occupied_housing_vehicle_determined","","Total occupied housing units, vehicles determined","",TRUE,"2011"
"672","B25044_002","total_owner_occ_housing_units_vehic","B25044_001","Owner occupied housing units, vehicles determined (count)","Percent of owner occupied housing units, vehicles determined (proportion of all households with vehicles determined)",TRUE,"2011"
"673","B25044_003","owner_no_vehicle","B25044_002","Owner occupied households with no vehicles available (count)","Percent of owner occupied households with no vehicle available (Porportion out of all owner occupied households)",TRUE,"2011"
"674","B25044_009","total_renter_occ_vehicles","B25044_001","Total renter occupied households, vehicles determined (count)","Percent of renter occupied housing units, vehicles determined (proportion of all households with vehicles determined)",TRUE,"2011"
"675","B25044_010","renter_no_vehicle","B25044_009","Renter occupied households with no vehicles available (count)","Percent of renter occupied households with no vehicle available (Proportion of all renter occupied households)",TRUE,"2011"
"676","B25064_001","median_rent","","Median monthly rent (dollars)","",FALSE,"2011"
